work_year,experience_level_encoded,company_size_encoded,remote_ratio,job_Data_Engineer,job_Data_Scientist,job_ML_AI_Engineer,job_Manager_Lead,job_Other,salary_in_usd
2024,2,2,0,1,0,0,0,0,99500
2024,1,1,0,0,0,0,1,0,156864
2024,2,1,0,0,0,0,0,1,106250
2024,1,1,0,0,1,0,0,0,67200
2025,2,1,0,1,0,0,0,0,256400
2025,2,2,0,1,0,0,0,0,204300
2025,2,1,0,1,0,0,0,0,260000
2025,1,1,0,0,1,0,0,0,40750
2024,0,1,0,0,1,0,0,0,173040
2025,3,1,0,1,0,0,0,0,414000
2024,1,1,0,0,0,0,0,1,112000
2024,1,2,100,1,0,0,0,0,60000
2025,1,1,0,0,1,0,0,0,212800
2025,2,1,0,1,0,0,0,0,231000
2024,1,1,0,0,0,0,1,0,124700
2024,0,1,0,0,0,0,0,0,110000
2024,2,1,100,0,0,0,0,0,88000
2024,1,1,0,0,1,0,0,0,95000
2024,2,1,0,0,1,0,0,0,116666
2024,3,1,0,0,0,0,0,0,130000
2024,2,1,0,1,0,0,0,0,216700
2024,0,1,0,0,1,0,0,0,86900
2024,2,1,100,1,0,0,0,0,231500
2024,2,1,100,1,0,0,0,0,173000
2025,0,1,0,0,1,0,0,0,136000
2024,1,1,0,0,0,0,0,1,82678
2024,2,1,0,0,0,0,0,1,181896
2024,0,2,0,1,0,0,0,0,212200
2025,2,1,100,0,0,0,0,0,60643
2024,2,1,0,0,0,0,0,1,142300
2024,1,1,0,1,0,0,0,0,50000
2023,2,1,100,1,0,0,0,0,284000
2024,1,1,0,0,0,0,0,1,135000
2025,2,1,0,1,0,0,0,0,132500
2024,0,1,0,1,0,0,0,0,165000
2024,2,1,0,1,0,0,0,0,285000
2023,2,1,0,1,0,0,0,0,58400
2024,2,1,0,0,1,0,0,0,173900
2025,1,1,100,0,0,0,1,0,159170
2024,1,1,100,1,0,0,0,0,150000
2024,2,1,100,1,0,0,0,0,270000
2025,0,1,0,0,1,0,0,0,228600
2024,0,1,0,0,0,0,0,0,60000
2025,0,1,100,0,0,0,0,0,150000
2025,2,1,100,0,0,0,0,0,120300
2024,0,1,0,0,0,0,0,0,124500
2023,2,1,0,0,0,0,0,1,147100
2022,2,2,100,0,1,0,0,0,215300
2024,1,1,0,0,1,0,0,0,115000
2025,2,1,0,1,0,0,0,0,207800
2025,0,1,0,1,0,0,0,0,40000
2024,2,1,0,1,0,0,0,0,299792
2025,2,1,0,1,0,0,0,0,405500
2024,2,1,100,1,0,0,0,0,184208
2025,2,1,0,0,1,0,0,0,79606
2024,2,1,100,1,0,0,0,0,198440
2025,2,1,0,0,0,0,1,0,175200
2025,2,1,0,1,0,0,0,0,334600
2024,2,1,0,0,1,0,0,0,288000
2022,2,1,0,0,0,0,0,0,85700
2025,0,1,100,0,0,0,0,0,199600
2024,2,2,0,1,0,0,0,0,89600
2024,2,1,0,0,0,0,0,0,163680
2024,2,1,0,0,0,0,1,0,155600
2025,1,1,0,0,0,0,1,0,177000
2024,2,1,0,0,1,0,0,0,86300
2025,2,1,100,1,0,0,0,0,150000
2025,1,1,0,0,1,0,0,0,150000
2025,2,1,100,0,0,0,1,0,124000
2025,2,1,0,1,0,0,0,0,168000
2024,2,1,0,1,0,0,0,0,204231
2025,1,1,0,0,0,0,1,0,126500
2024,1,1,0,0,1,0,0,0,229900
2025,2,1,100,0,1,0,0,0,233400
2024,2,1,100,1,0,0,0,0,200000
2024,1,1,100,1,0,0,0,0,61000
2024,2,1,0,0,0,0,0,0,140000
2024,1,1,100,0,0,0,0,1,190600
2024,1,1,0,0,0,0,1,0,81250
2023,2,1,0,0,0,0,0,0,138860
2024,2,1,0,0,0,0,0,1,118976
2025,2,1,0,0,0,0,0,0,120000
2024,1,1,0,1,0,0,0,0,234062
2023,1,2,100,0,0,0,0,0,130000
2025,1,2,0,1,0,0,0,0,177880
2023,1,1,0,1,0,0,0,0,300000
2025,2,1,0,0,0,0,1,0,160000
2025,2,1,0,0,0,0,0,0,127000
2025,2,1,0,0,0,0,0,0,197730
2024,1,1,0,1,0,0,0,0,85500
2025,1,1,0,1,0,0,0,0,127000
2024,2,1,0,0,0,0,1,0,143625
2022,1,1,0,0,1,0,0,0,141300
2024,1,1,0,1,0,0,0,0,117500
2025,1,1,0,1,0,0,0,0,130300
2024,1,1,0,1,0,0,0,0,60300
2025,2,1,100,0,0,0,0,0,94500
2025,2,1,0,0,0,0,0,0,108050
2024,0,1,0,0,0,0,0,0,63000
2024,1,1,0,1,0,0,0,0,149000
2024,0,1,0,0,0,0,0,0,154000
2023,2,1,0,1,0,0,0,0,178000
2023,2,1,0,1,0,0,0,0,120250
2024,1,1,0,1,0,0,0,0,82100
2024,2,1,0,0,1,0,0,0,314400
2025,2,1,0,1,0,0,0,0,189000
2024,2,1,100,1,0,0,0,0,154000
2025,2,1,0,0,0,0,0,0,197500
2024,2,1,0,0,0,0,0,1,103586
2025,2,1,0,0,0,0,0,0,158945
2024,1,1,100,0,1,0,0,0,359400
2025,0,1,0,0,0,0,0,0,78000
2025,2,1,100,1,0,0,0,0,158100
2024,0,1,0,0,0,0,0,1,81000
2025,0,1,100,0,0,0,0,0,68232
2023,2,1,0,0,1,0,0,0,120250
2024,2,1,0,0,0,0,1,0,128125
2023,2,1,0,0,0,0,0,0,66000
2024,2,1,0,1,0,0,0,0,155584
2025,1,1,0,0,0,0,1,0,79587
2025,1,1,0,0,1,0,0,0,46736
2024,2,1,0,0,0,0,1,0,117950
2025,1,1,0,1,0,0,0,0,200000
2025,1,1,0,0,0,0,0,1,47873
2024,1,1,100,1,0,0,0,0,130642
2024,1,1,0,1,0,0,0,0,150500
2025,0,1,0,1,0,0,0,0,64000
2025,2,1,0,0,1,0,0,0,70024
2024,0,1,0,0,0,0,0,0,79800
2024,1,1,0,0,0,0,0,0,75000
2024,1,1,0,1,0,0,0,0,65000
2024,0,1,0,1,0,0,0,0,81600
2023,2,1,0,1,0,0,0,0,319000
2024,2,1,0,1,0,0,0,0,157850
2025,2,1,0,1,0,0,0,0,73073
2024,1,1,0,0,0,0,0,1,135148
2022,0,2,50,0,0,0,0,0,100000
2023,1,1,0,0,0,0,0,0,111000
2023,2,1,0,0,0,0,0,1,66825
2024,1,1,0,1,0,0,0,0,214500
2025,2,1,0,0,0,0,1,0,88629
2025,1,1,0,0,0,0,1,0,87000
2025,2,1,0,0,0,0,0,0,190000
2025,2,1,0,0,0,0,1,0,178800
2023,2,1,0,0,1,0,0,0,115500
2023,2,1,0,0,1,0,0,0,121550
2025,2,1,0,0,1,0,0,0,185000
2025,0,1,0,0,0,0,0,0,47000
2024,2,1,100,0,1,0,0,0,168750
2024,1,1,0,1,0,0,0,0,350000
2023,2,1,0,1,0,0,0,0,139500
2023,0,1,0,0,0,0,0,0,65000
2022,1,1,0,0,1,0,0,0,86193
2025,2,1,0,0,0,0,0,0,115920
2024,1,1,100,0,0,0,0,0,115000
2025,2,1,0,0,0,0,1,0,356500
2025,1,1,0,0,0,0,0,0,80740
2025,2,1,100,0,0,0,0,1,160000
2025,2,1,0,0,1,0,0,0,153000
2024,1,1,0,0,0,0,1,0,184600
2025,2,1,100,1,0,0,0,0,207000
2025,1,1,0,1,0,0,0,0,83600
2024,1,1,0,1,0,0,0,0,168854
2025,2,1,100,1,0,0,0,0,144630
2024,2,1,0,0,0,0,0,0,79643
2024,2,1,0,1,0,0,0,0,183621
2024,0,1,100,0,0,0,0,0,56666
2024,0,1,100,0,1,0,0,0,162082
2025,2,1,0,0,0,0,1,0,318500
2024,3,1,0,1,0,0,0,0,253000
2025,2,1,0,0,0,0,1,0,80000
2025,2,1,100,0,0,0,1,0,130230
2024,1,1,0,0,0,0,1,0,212500
2025,2,1,0,1,0,0,0,0,125693
2024,2,1,0,0,0,0,1,0,135000
2025,1,1,0,1,0,0,0,0,170000
2023,2,1,100,1,0,0,0,0,170000
2025,1,1,0,1,0,0,0,0,196000
2023,1,1,0,0,0,0,0,0,105000
2025,2,1,100,1,0,0,0,0,129000
2025,1,1,0,0,0,0,0,1,125000
2025,2,1,0,0,0,0,0,1,56841
2024,2,1,0,1,0,0,0,0,193000
2024,2,0,0,1,0,0,0,0,123076
2025,1,1,0,1,0,0,0,0,75000
2024,1,1,0,0,0,0,0,0,67500
2025,2,1,100,1,0,0,0,0,135000
2024,2,1,0,1,0,0,0,0,106930
2024,2,1,0,1,0,0,0,0,217300
2024,2,1,100,0,0,0,0,0,119000
2024,2,1,0,1,0,0,0,0,155000
2024,0,1,0,0,0,0,0,0,250000
2025,1,1,0,1,0,0,0,0,92300
2025,0,1,0,1,0,0,0,0,49300
2025,2,1,100,0,1,0,0,0,199120
2025,2,1,100,0,0,0,0,0,147000
2024,2,1,0,0,0,0,0,1,85000
2025,1,1,0,0,1,0,0,0,124800
2024,1,1,0,1,0,0,0,0,88444
2025,2,1,0,0,0,0,0,0,300000
2025,2,1,0,0,0,0,0,0,62000
2024,1,1,0,1,0,0,0,0,101539
2024,1,1,0,0,1,0,0,0,173233
2023,2,1,0,0,1,0,0,0,170000
2023,3,1,0,0,0,0,1,0,247500
2023,2,1,0,1,0,0,0,0,140000
2024,0,1,0,1,0,0,0,0,171350
2023,1,1,0,0,1,0,0,0,105000
2024,2,1,0,1,0,0,0,0,185150
2024,0,1,0,0,0,0,0,0,79900
2024,3,1,0,1,0,0,0,0,313600
2024,1,1,0,1,0,0,0,0,136300
2024,2,1,100,1,0,0,0,0,193750
2024,1,1,0,0,1,0,0,0,136800
2024,2,1,0,0,1,0,0,0,310270
2024,3,1,0,0,1,0,0,0,255000
2022,2,1,0,1,0,0,0,0,195700
2023,2,1,100,1,0,0,0,0,90000
2024,1,1,0,0,0,0,0,0,65000
2024,1,1,100,1,0,0,0,0,175100
2025,1,1,100,0,0,0,0,1,130000
2024,2,1,0,1,0,0,0,0,119076
2024,2,1,0,0,0,0,1,0,277600
2023,2,1,0,1,0,0,0,0,172200
2024,2,1,0,0,0,0,0,0,98000
2024,2,1,0,0,0,0,1,0,218000
2024,2,1,0,1,0,0,0,0,148000
2025,1,1,0,0,0,0,0,1,93080
2024,2,1,0,1,0,0,0,0,209800
2022,1,2,0,0,1,0,0,0,83171
2024,2,1,0,0,1,0,0,0,184300
2024,1,1,0,0,0,0,0,0,60400
2025,2,1,0,1,0,0,0,0,151300
2024,1,1,100,1,0,0,0,0,74400
2025,2,1,0,0,0,0,1,0,276000
2024,0,1,0,0,1,0,0,0,157000
2024,0,1,0,0,0,0,0,1,75000
2024,1,1,0,1,0,0,0,0,154300
2023,2,2,0,0,1,0,0,0,127300
2025,1,1,0,1,0,0,0,0,130000
2025,2,1,0,1,0,0,0,0,137000
2024,2,1,0,1,0,0,0,0,112000
2024,2,1,0,0,0,0,1,0,125000
2025,2,1,0,1,0,0,0,0,216590
2024,2,1,0,1,0,0,0,0,81333
2025,2,1,100,1,0,0,0,0,250200
2025,1,1,0,1,0,0,0,0,150000
2024,2,1,0,0,1,0,0,0,219000
2025,1,1,0,0,0,0,1,0,72000
2025,2,1,0,1,0,0,0,0,349000
2024,1,1,0,1,0,0,0,0,148500
2024,1,1,0,1,0,0,0,0,93800
2024,1,1,0,0,0,0,0,1,154818
2024,2,1,100,0,1,0,0,0,228267
2023,1,1,0,0,0,0,1,0,120000
2023,0,1,100,1,0,0,0,0,35000
2025,2,1,0,0,1,0,0,0,136800
2023,2,1,100,0,1,0,0,0,188000
2025,2,1,0,1,0,0,0,0,181170
2024,1,1,0,0,0,0,0,1,172000
2024,1,1,0,0,0,0,1,0,113000
2024,2,1,0,0,0,0,1,0,314400
2024,2,1,100,1,0,0,0,0,185500
2024,2,1,0,0,0,0,0,0,155000
2024,1,1,0,1,0,0,0,0,114900
2025,2,1,0,0,1,0,0,0,139400
2023,3,0,100,0,0,0,1,0,72000
2024,0,1,0,0,0,0,0,0,77376
2025,1,1,100,1,0,0,0,0,110058
2023,1,1,100,1,0,0,0,0,43064
2024,1,1,0,0,1,0,0,0,154500
2025,1,1,0,0,0,0,0,0,117900
2024,2,1,0,1,0,0,0,0,266875
2024,2,1,0,1,0,0,0,0,224241
2023,2,1,0,1,0,0,0,0,174350
2024,2,1,0,1,0,0,0,0,158200
2024,1,1,0,1,0,0,0,0,132960
2024,2,1,100,1,0,0,0,0,85000
2023,0,1,0,0,1,0,0,0,63200
2024,2,1,0,0,1,0,0,0,137029
2025,2,2,0,0,0,0,0,1,120000
2025,2,1,100,0,0,0,1,0,256000
2023,1,1,0,1,0,0,0,0,86128
2024,2,1,0,1,0,0,0,0,169229
2025,2,1,0,0,1,0,0,0,158000
2024,2,1,100,1,0,0,0,0,159100
2023,2,1,100,1,0,0,0,0,81500
2024,1,1,100,1,0,0,0,0,204000
2024,2,1,0,0,0,0,1,0,170000
2025,1,1,0,0,1,0,0,0,560000
2024,0,1,0,1,0,0,0,0,113400
2024,0,1,0,0,1,0,0,0,160856
2023,2,1,0,0,1,0,0,0,170186
2025,1,1,0,1,0,0,0,0,128078
2024,3,1,0,0,1,0,0,0,120000
2024,1,1,0,0,0,0,0,1,66000
2024,2,1,0,1,0,0,0,0,240000
2024,2,1,0,1,0,0,0,0,166600
2024,1,1,0,0,1,0,0,0,287800
2025,1,1,0,0,0,0,0,1,166900
2024,2,1,0,0,1,0,0,0,76915
2024,2,1,100,1,0,0,0,0,194400
2025,2,1,0,0,0,0,1,0,82000
2024,2,1,0,0,0,0,1,0,220900
2025,2,1,100,1,0,0,0,0,155000
2024,2,1,0,1,0,0,0,0,128100
2025,2,1,0,1,0,0,0,0,263600
2025,3,1,0,0,0,0,0,1,103920
2025,2,1,0,1,0,0,0,0,208150
2022,2,1,100,1,0,0,0,0,104611
2024,2,1,0,0,1,0,0,0,116000
2023,2,1,100,1,0,0,0,0,138750
2024,0,1,0,0,0,0,0,0,58333
2024,2,1,100,1,0,0,0,0,246000
2024,2,1,0,0,0,0,1,0,131000
2022,0,1,100,0,1,0,0,0,17805
2024,1,1,0,1,0,0,0,0,234400
2023,2,1,0,0,1,0,0,0,186000
2025,2,1,100,0,1,0,0,0,249700
2024,2,1,0,1,0,0,0,0,160600
2024,2,1,0,0,0,0,0,0,122000
2024,1,1,0,0,0,0,1,0,143000
2025,2,1,0,1,0,0,0,0,275600
2024,2,1,100,1,0,0,0,0,178250
2025,1,1,0,1,0,0,0,0,84600
2023,1,1,0,1,0,0,0,0,154000
2025,2,1,0,0,0,0,1,0,113840
2025,2,1,0,0,1,0,0,0,141340
2024,0,1,0,1,0,0,0,0,112000
2024,1,1,100,1,0,0,0,0,90000
2025,2,1,0,1,0,0,0,0,60000
2024,2,1,100,1,0,0,0,0,148719
2024,0,1,0,0,1,0,0,0,98300
2024,2,1,0,1,0,0,0,0,155605
2025,2,1,0,0,0,0,0,0,158227
2024,1,1,0,0,0,0,0,1,59500
2025,0,1,0,0,1,0,0,0,164500
2024,2,1,0,1,0,0,0,0,93400
2024,1,1,0,1,0,0,0,0,93750
2025,1,1,0,1,0,0,0,0,137500
2024,2,1,100,0,0,0,0,0,113600
2024,2,1,0,1,0,0,0,0,237400
2024,1,1,100,0,0,0,1,0,73700
2024,2,1,0,0,1,0,0,0,167111
2023,1,1,0,1,0,0,0,0,65000
2024,2,1,0,0,0,0,0,0,62300
2025,1,1,0,1,0,0,0,0,91000
2024,0,1,0,1,0,0,0,0,120000
2024,0,1,0,0,0,0,0,1,39500
2022,2,1,100,0,1,0,0,0,212800
2023,2,1,0,1,0,0,0,0,254000
2024,0,1,0,0,0,0,0,1,82898
2025,2,1,100,1,0,0,0,0,172500
2023,2,1,0,0,0,0,0,0,145000
2024,1,1,100,0,0,0,1,0,100000
2024,2,1,0,1,0,0,0,0,182000
2024,2,1,0,0,0,0,1,0,257300
2024,1,1,0,0,0,0,0,0,52100
2024,0,1,0,0,0,0,0,1,55250
2024,2,1,100,1,0,0,0,0,275000
2024,0,1,100,0,1,0,0,0,300000
2024,1,1,100,0,0,0,1,0,150000
2024,1,1,100,1,0,0,0,0,260100
2024,2,1,0,0,1,0,0,0,62500
2020,0,0,50,0,1,0,0,0,45896
2023,1,1,0,1,0,0,0,0,117000
2024,1,1,0,0,0,0,1,0,318000
2024,2,1,0,0,1,0,0,0,168700
2024,1,2,100,1,0,0,0,0,27611
2023,1,1,0,1,0,0,0,0,175000
2025,2,1,0,1,0,0,0,0,192700
2025,1,1,0,0,0,0,1,0,189640
2024,2,1,100,1,0,0,0,0,211180
2024,2,1,100,1,0,0,0,0,170000
2025,0,1,100,0,0,0,0,0,164000
2024,1,1,0,0,1,0,0,0,39593
2023,2,1,100,1,0,0,0,0,105700
2025,2,1,100,0,1,0,0,0,200475
2025,0,1,0,1,0,0,0,0,72100
2024,0,1,0,1,0,0,0,0,70824
2024,1,1,0,1,0,0,0,0,156250
2024,2,1,100,0,0,0,0,0,160650
2024,2,1,100,1,0,0,0,0,146000
2023,2,1,0,0,0,0,1,0,110400
2024,1,1,0,0,1,0,0,0,193000
2023,1,1,0,0,0,0,0,0,85000
2024,1,1,0,1,0,0,0,0,137000
2025,1,1,100,1,0,0,0,0,91100
2024,1,1,0,1,0,0,0,0,235000
2024,2,1,0,1,0,0,0,0,154400
2024,2,1,100,0,1,0,0,0,210000
2022,2,1,0,0,0,0,0,0,90320
2025,1,1,100,0,1,0,0,0,174000
2024,2,1,100,0,0,0,0,0,67750
2025,2,1,0,1,0,0,0,0,302400
2024,2,1,100,0,0,0,0,1,160000
2024,2,1,0,1,0,0,0,0,131250
2024,2,1,0,1,0,0,0,0,200800
2024,2,1,0,1,0,0,0,0,113840
2024,1,1,0,0,1,0,0,0,110000
2024,0,1,100,0,0,0,0,0,85000
2024,2,1,0,0,1,0,0,0,267600
2024,1,1,0,0,1,0,0,0,129400
2024,1,1,0,0,0,0,0,0,45000
2024,2,1,0,0,1,0,0,0,270000
2024,1,1,0,1,0,0,0,0,211000
2025,2,1,0,0,0,0,0,1,78945
2024,0,1,0,0,0,0,0,0,62900
2024,1,1,0,1,0,0,0,0,88000
2025,2,1,0,0,0,0,0,0,75000
2024,1,1,0,1,0,0,0,0,127000
2024,1,1,0,0,1,0,0,0,137900
2024,2,1,0,0,0,0,1,0,239300
2025,2,1,100,0,1,0,0,0,155000
2024,2,1,100,0,1,0,0,0,55555
2024,2,1,0,1,0,0,0,0,310000
2024,1,1,0,1,0,0,0,0,97575
2024,1,1,0,0,1,0,0,0,86000
2025,0,1,100,0,0,0,0,0,138000
2024,1,1,100,1,0,0,0,0,130000
2024,2,1,0,1,0,0,0,0,90000
2025,1,1,100,1,0,0,0,0,94542
2025,0,1,0,0,0,0,0,0,104800
2024,2,1,100,0,0,0,0,0,88052
2025,2,1,100,1,0,0,0,0,272000
2025,3,1,0,1,0,0,0,0,270000
2025,2,1,0,1,0,0,0,0,190000
2024,2,1,0,0,0,1,0,0,323000
2025,2,1,0,0,0,0,0,0,172000
2024,1,1,0,0,1,0,0,0,132000
2025,2,1,0,0,1,0,0,0,130590
2024,1,1,0,0,1,0,0,0,81250
2022,3,1,100,1,0,0,0,0,157000
2024,1,1,0,0,0,0,1,0,236925
2024,1,1,0,0,0,0,1,0,208800
2023,2,1,0,1,0,0,0,0,132100
2024,2,1,0,1,0,0,0,0,96700
2022,2,1,0,1,0,0,0,0,164000
2025,2,1,0,1,0,0,0,0,257000
2025,2,1,100,0,0,0,0,0,95100
2024,1,1,0,1,0,0,0,0,180200
2024,0,1,0,0,0,0,0,0,166000
2024,1,1,0,0,0,0,1,0,100000
2025,2,1,100,0,0,0,0,0,182000
2024,2,1,0,0,0,0,1,0,132000
2024,2,1,0,0,0,0,1,0,152300
2025,2,1,100,1,0,0,0,0,164000
2024,2,1,0,1,0,0,0,0,220900
2025,2,1,0,0,0,0,0,0,165000
2023,2,1,0,0,1,0,0,0,204500
2024,1,1,100,0,0,0,0,1,143000
2025,2,1,100,1,0,0,0,0,126100
2024,1,1,0,0,1,0,0,0,118000
2025,1,1,0,0,1,0,0,0,145000
2025,1,1,0,1,0,0,0,0,195000
2021,2,1,100,0,0,0,1,0,170000
2025,2,1,0,0,1,0,0,0,130000
2025,1,1,0,0,0,0,1,0,156250
2024,3,1,0,0,0,0,1,0,146500
2024,1,1,0,1,0,0,0,0,150600
2024,3,1,0,0,0,0,0,0,62500
2025,2,1,0,0,1,0,0,0,233200
2023,2,1,0,0,1,0,0,0,323300
2025,0,1,0,0,0,0,0,0,96500
2024,1,1,0,0,1,0,0,0,130500
2024,1,1,0,0,0,0,1,0,106965
2025,2,1,0,1,0,0,0,0,140000
2025,1,1,0,0,0,0,0,1,99200
2024,0,1,0,0,0,0,0,0,44000
2024,1,1,0,0,0,0,1,0,310000
2025,2,1,0,0,0,0,1,0,313000
2024,2,1,0,1,0,0,0,0,337280
2025,2,1,0,0,0,0,1,0,220000
2024,1,2,0,0,0,0,0,1,147000
2025,1,1,0,0,1,0,0,0,117300
2024,0,1,0,0,1,0,0,0,130500
2025,2,1,0,1,0,0,0,0,105747
2023,2,1,0,1,0,0,0,0,190027
2024,3,1,100,1,0,0,0,0,260000
2025,2,1,0,0,0,0,1,0,135000
2022,2,1,100,1,0,0,0,0,120000
2025,1,1,100,0,0,0,0,1,169900
2024,1,1,0,1,0,0,0,0,170000
2024,2,1,100,1,0,0,0,0,283000
2024,2,1,0,1,0,0,0,0,195540
2024,2,1,0,0,1,0,0,0,53333
2023,1,1,0,1,0,0,0,0,123000
2025,2,1,0,1,0,0,0,0,235750
2024,1,1,0,0,0,0,1,0,132710
2025,1,1,0,1,0,0,0,0,83000
2025,1,1,0,1,0,0,0,0,116424
2023,2,1,100,0,0,0,0,0,123900
2024,2,1,100,1,0,0,0,0,146600
2024,2,1,0,1,0,0,0,0,149000
2025,1,1,0,0,0,0,0,1,250000
2023,3,1,0,1,0,0,0,0,247500
2025,1,1,100,1,0,0,0,0,220000
2025,2,1,0,0,0,0,0,0,218030
2025,2,1,100,0,0,0,0,1,84500
2024,2,1,0,1,0,0,0,0,254000
2025,1,1,0,0,1,0,0,0,128600
2024,0,1,0,0,1,0,0,0,139360
2021,2,2,100,0,0,0,1,0,140000
2024,2,1,0,0,0,0,1,0,203620
2024,2,1,100,1,0,0,0,0,157267
2024,2,1,0,1,0,0,0,0,96888
2024,2,1,100,0,0,0,1,0,250000
2024,2,1,0,0,1,0,0,0,171800
2024,1,1,0,1,0,0,0,0,234500
2024,3,1,0,0,0,0,1,0,195000
2025,2,1,100,0,0,0,0,0,50632
2024,1,1,0,0,1,0,0,0,85800
2024,2,1,0,0,1,0,0,0,115900
2024,1,1,100,1,0,0,0,0,190315
2025,1,1,0,0,0,0,0,1,42761
2024,2,1,0,1,0,0,0,0,258100
2023,2,1,0,1,0,0,0,0,331640
2024,1,1,0,0,1,0,0,0,312200
2024,1,1,0,1,0,0,0,0,287470
2025,1,1,0,1,0,0,0,0,111000
2024,0,1,0,0,0,0,0,0,61100
2024,2,1,0,1,0,0,0,0,119000
2025,1,1,0,0,1,0,0,0,115500
2024,0,2,0,0,1,0,0,0,30000
2024,2,1,0,0,1,0,0,0,190000
2025,1,1,0,0,0,0,0,1,140000
2025,2,1,100,1,0,0,0,0,231000
2023,1,1,0,0,0,0,1,0,73500
2024,2,1,0,0,0,0,1,0,293800
2025,2,1,0,1,0,0,0,0,286000
2025,2,1,0,0,1,0,0,0,199700
2025,1,1,0,0,1,0,0,0,143800
2024,1,1,0,0,1,0,0,0,170000
2024,3,1,0,0,0,0,0,1,350000
2025,1,1,0,1,0,0,0,0,44303
2025,2,1,0,1,0,0,0,0,225163
2024,2,1,100,0,1,0,0,0,169400
2024,2,1,0,0,0,0,0,0,158400
2025,1,1,0,1,0,0,0,0,136000
2024,2,1,0,1,0,0,0,0,220000
2024,1,1,0,1,0,0,0,0,100000
2024,2,1,0,0,0,0,0,0,115200
2025,2,1,0,1,0,0,0,0,144540
2025,2,1,0,0,0,0,1,0,214400
2025,2,1,100,1,0,0,0,0,173000
2025,2,1,100,1,0,0,0,0,266500
2025,2,1,0,0,1,0,0,0,224000
2024,1,1,0,1,0,0,0,0,58717
2025,2,1,0,1,0,0,0,0,192800
2024,1,1,0,0,1,0,0,0,120000
2024,1,1,0,0,0,0,0,1,69785
2025,1,1,0,1,0,0,0,0,149000
2024,2,1,100,0,0,0,0,0,120000
2024,2,1,0,1,0,0,0,0,176784
2025,2,1,0,0,0,0,1,0,119000
2025,2,1,100,0,0,0,0,0,86155
2025,0,1,0,0,0,0,1,0,256000
2025,0,1,0,0,0,0,0,0,62571
2025,2,1,0,0,0,0,0,0,97870
2025,2,1,0,1,0,0,0,0,80300
2024,2,1,0,1,0,0,0,0,399000
2024,2,1,0,0,1,0,0,0,300200
2024,1,1,0,1,0,0,0,0,203100
2025,2,1,0,1,0,0,0,0,84500
2022,2,2,100,1,0,0,0,0,202900
2024,1,1,0,0,0,0,0,1,147200
2024,1,1,0,0,1,0,0,0,126000
2024,2,1,0,0,0,0,0,1,172300
2024,2,1,0,0,0,0,0,0,63600
2024,0,1,100,1,0,0,0,0,185800
2024,2,1,0,1,0,0,0,0,212310
2024,0,1,0,1,0,0,0,0,201250
2025,2,1,0,1,0,0,0,0,251000
2024,1,1,0,1,0,0,0,0,151800
2024,2,1,0,0,1,0,0,0,247400
2025,1,1,0,1,0,0,0,0,183000
2024,1,1,0,1,0,0,0,0,85700
2025,1,1,0,1,0,0,0,0,125000
2023,0,1,0,0,1,0,0,0,48915
2023,0,2,0,0,1,0,0,0,110680
2025,2,1,0,1,0,0,0,0,208700
2025,2,1,0,0,1,0,0,0,149400
2024,1,1,100,0,0,0,1,0,130000
2024,1,1,0,0,0,0,0,1,70000
2023,1,1,100,0,1,0,0,0,150000
2023,2,1,0,0,1,0,0,0,180000
2024,2,1,100,1,0,0,0,0,220000
2024,2,1,0,0,0,0,0,0,70000
2024,2,1,0,1,0,0,0,0,199700
2025,1,1,0,1,0,0,0,0,103450
2025,0,1,0,0,0,0,0,0,73900
2024,1,1,0,1,0,0,0,0,97400
2025,2,1,0,1,0,0,0,0,163200
2025,1,1,0,0,0,0,0,1,200000
2024,1,1,0,1,0,0,0,0,118000
2024,1,1,0,1,0,0,0,0,258000
2025,2,1,0,0,0,0,0,0,114240
2024,1,1,0,1,0,0,0,0,125600
2024,1,1,0,1,0,0,0,0,92100
2024,0,1,0,0,0,0,0,1,66000
2025,2,1,100,1,0,0,0,0,178000
2024,0,1,0,0,0,0,0,0,51700
2025,1,1,0,0,0,0,1,0,205500
2024,2,1,0,1,0,0,0,0,158400
2023,2,1,100,0,1,0,0,0,185900
2024,1,1,0,0,1,0,0,0,185000
2025,2,1,0,0,0,0,0,0,152150
2024,0,1,100,0,0,0,0,0,40000
2024,2,1,0,0,0,0,1,0,200200
2024,2,1,0,1,0,0,0,0,177341
2025,3,1,0,0,1,0,0,0,142500
2025,0,1,0,0,0,0,0,0,68640
2024,2,1,100,0,1,0,0,0,177000
2024,1,1,0,0,1,0,0,0,136000
2023,2,1,100,1,0,0,0,0,100000
2025,0,1,0,0,0,0,0,0,111150
2025,0,1,0,0,1,0,0,0,100027
2022,2,1,100,1,0,0,0,0,100000
2024,2,1,100,1,0,0,0,0,125000
2024,1,1,0,1,0,0,0,0,203466
2024,1,1,0,0,1,0,0,0,310000
2024,0,2,0,0,1,0,0,0,103000
2024,1,2,0,0,0,0,0,0,107400
2024,2,1,0,0,1,0,0,0,134700
2024,1,1,0,0,0,0,0,0,167000
2024,2,1,0,1,0,0,0,0,234000
2024,2,1,0,0,1,0,0,0,178000
2025,1,1,0,0,0,0,0,1,55000
2024,2,1,0,1,0,0,0,0,161600
2024,2,1,100,1,0,0,0,0,150000
2025,1,1,0,1,0,0,0,0,232000
2022,2,1,100,1,0,0,0,0,146000
